20490,4385,-10411,16545,-763,18025,-22059,-11723,-17489,-4181,-19723,4287,-23851,661,-28699,-2775,23563,8753,9555,16513,6165,16917,20567,1097,16105,-8405,-8505,-5537,-13813,15413,-16233,471,5517,-18261,11371,1813,16731,3585,22593,-983,23007,7637,16875,10333,18219,7189,-309,9067,8811,-9323,9493,-3795,27713,9083,3759,459,-1611,-1045,2967,16815,-2525,-1845,21,-12917
31330,15525,-6123,27157,-11147,29427,-30357,-1749,-29739,-4907,-28079,-1915,-29313,-9217,-22741,-13205,18353,1885,1205,13257,-2731,13985,12363,2453,12853,-3083,-3695,-2761,-4861,26283,-10923,9645,8521,-12011,12099,4053,15249,7667,20235,3563,15675,8491,13405,11221,16341,8449,-729,8567,13835,351,15365,3419,24469,13577,11035,10165,7561,10123,12713,24325,7761,9523,-3717,-3977
32766,26897,-1061,32767,-20107,32767,-22667,9055,-26341,-5359,-21973,-8597,-21317,-20331,-25903,-24245,10539,-5871,-8867,7827,-13195,8663,1673,3419,7275,3319,2081,709,5331,32767,-3651,19555,10629,-3401,11369,5845,11887,11217,14807,7901,6199,8299,5765,10601,11781,8539,-1505,6609,16759,11051,19473,10517,17161,16005,17195,20845,17537,21727,23237,28357,18465,21359,-11245,5717
32766,32767,4549,32767,-26881,32767,-12931,20101,-16321,-5483,-14849,-15221,-15701,-31267,-19499,-31617,1301,-13395,-19689,725,-24277,1901,-10217,3499,233,9109,7549,4051,15905,32767,5057,29751,10581,6579,8361,6209,6261,12715,6789,10067,-4851,6441,-4437,7891,5047,6807,-2901,3157,16273,21867,19467,15083,6795,14723,19777,31013,26581,30891,32767,24273,29203,32085,-21291,15649
31752,32767,10665,32459,-25605,29697,-9107,31125,-12833,-4181,-13099,-19731,-13733,-31299,-12043,-31579,-8609,-19585,-27189,-7697,-31659,-5953,-22657,3475,-8169,14939,13163,7573,26619,32767,13825,32767,9099,16951,4161,5961,-837,13365,-2579,11097,-16597,3665,-15787,4227,-2757,4373,-3691,-981,14683,32115,17641,18799,-4661,12225,21463,32767,32767,29313,32767,19631,32767,29483,-29097,25643
22868,27683,15685,23731,-19691,22933,-6099,32767,-10197,-1717,-10549,-19691,-10437,-31361,-2407,-31041,-18241,-22197,-21267,-15761,-31653,-13377,-31617,3371,-15295,19243,17515,10131,32767,27153,22657,32767,6723,27319,-133,4931,-8023,12865,-12289,11031,-28515,555,-27601,477,-10101,1867,-2811,-4267,11379,30849,13729,19887,-16565,8491,20225,32767,32767,25601,24339,13897,29193,25233,-22103,32767
20050,16931,18229,21847,-14081,21569,-891,25013,-5157,837,-5675,-17239,-5577,-23317,8901,-25129,-23259,-20643,-16805,-20001,-31457,-17843,-29707,2859,-18825,20563,19075,11093,31671,19927,28869,32123,3095,31125,-3925,2807,-12779,10293,-19093,8747,-26197,-2549,-31939,-3019,-14517,-893,-1179,-6487,6229,23763,7893,16571,-28449,3511,15915,27941,29837,21675,18223,6843,26093,23115,-13459,32767
13968,5591,17409,14469,-5483,14037,8705,14555,5381,3281,5283,-11781,4165,-11867,20693,-15277,-22785,-16427,-13419,-19541,-24239,-19181,-25173,2069,-19159,19131,17995,10541,21897,16019,29057,22795,-873,26515,-6453,197,-14981,6699,-21901,5189,-16107,-4789,-31915,-5385,-16303,-3065,1051,-7861,9,18505,1123,11787,-24675,-1879,9451,22225,23515,14913,14551,-1195,21317,17867,-10133,24011
4628,-6097,13733,3755,5073,3285,19723,4609,17265,4873,17385,-4777,15209,93,32513,-4257,-18261,-9135,-4971,-15597,-13231,-17239,-17297,899,-15915,14625,13867,8119,11289,8193,24707,14933,-4891,20993,-7519,-2843,-13909,1685,-20615,41,-9835,-6181,-29673,-6491,-15109,-4421,3413,-7621,-6869,10125,-6481,5043,-15381,-7035,1043,13277,14917,5303,6977,-10053,12353,8501,-3839,12713
-5452,-17865,7979,-8055,16233,-8629,30929,-6659,29393,5339,29585,2149,26571,12197,32767,7185,-12547,-931,5335,-11045,-1605,-14005,-7659,-1363,-11931,7365,7191,4131,317,-1387,16727,5659,-8495,12817,-8245,-5717,-11563,-4181,-17537,-6197,-4617,-7381,-21551,-8021,-13067,-6373,3211,-7767,-13777,-149,-14099,-3829,-13429,-12677,-8573,2459,4581,-5567,-2495,-19475,2107,-2223,5845,875
-15798,-29161,2635,-20149,27435,-20821,32767,-18605,32767,6155,32767,8875,32767,24459,32767,18721,-6407,6295,16279,-6127,10217,-10005,2751,-3541,-7081,-1045,-695,-299,-10891,-11433,6803,-4731,-12247,2237,-9579,-8367,-9621,-10049,-14165,-12591,2655,-8303,-12119,-9537,-10923,-8337,851,-7957,-19603,-11237,-19933,-13995,-9461,-17371,-17665,-9241,-6541,-17065,-12599,-28491,-8551,-13329,16209,-11291
-26022,-30059,-1857,-31105,32767,-30871,32767,-30017,24293,6355,32767,13933,32767,32767,31553,30273,1163,12819,27201,427,22205,-4267,13701,-4319,-273,-8485,-8021,-4075,-22211,-21679,-3947,-15425,-13781,-9291,-8459,-9587,-5249,-13313,-8209,-16213,12329,-7477,-1589,-8325,-6379,-8083,117,-5677,-21333,-22703,-21323,-22613,-1111,-17887,-21653,-21265,-18005,-28723,-22997,-25815,-19329,-24495,26657,-23499
-29228,-22187,-5585,-25691,32767,-23641,32767,-27669,16483,5525,29137,16083,32767,27233,20875,32767,10027,18753,27051,8235,32767,2857,25033,-3627,7645,-12417,-11747,-6357,-31587,-30629,-14715,-26019,-12107,-20655,-4355,-8873,1595,-12907,171,-16085,23435,-4651,9771,-4179,403,-5365,1825,-1005,-18443,-31825,-18629,-24261,9579,-14539,-20641,-30977,-28427,-31839,-29889,-18549,-27755,-28389,32767,-31695
-20482,-19201,-8981,-16725,30125,-16427,23445,-30593,15895,3795,17771,16405,22709,17173,9813,23723,18641,21589,21947,15387,30179,9707,32767,-2781,13493,-14401,-13321,-7685,-30355,-24805,-20909,-28873,-8683,-26857,607,-7049,8815,-10601,9281,-14263,32767,-1387,21467,165,7717,-2229,2685,3255,-13637,-30857,-14179,-21897,21153,-10449,-17929,-23619,-24201,-29573,-21979,-12715,-23853,-23369,32767,-30225
-10242,-17921,-11613,-10123,25675,-10699,11797,-27435,12427,1759,6005,15285,10795,14467,-1631,15873,24283,21265,20181,19045,20597,14473,32767,-2057,16721,-15125,-14133,-8341,-25907,-14881,-21397,-20481,-5165,-25937,4421,-5001,13515,-7723,16489,-11915,32767,1527,32747,3605,13339,517,2085,6037,-8299,-26053,-8917,-18697,32767,-5781,-13899,-17687,-18827,-24117,-13755,-5925,-20373,-21227,23637,-25131
580,-13243,-12973,-1909,17851,-1717,-69,-23051,4097,-789,-5871,12427,-1387,12651,-13205,12015,26955,18871,18515,19979,14709,17269,29485,-1067,18315,-14181,-13569,-8273,-23477,-4341,-21267,-12333,-1359,-24657,7683,-2705,16163,-4105,20753,-8671,31301,4233,29653,6763,16761,3333,1365,8097,-2269,-22017,-2667,-14715,32767,-427,-8533,-13861,-15061,-18309,-10059,1857,-17475,-18089,13103,-22547
11498,-4197,-12425,8053,7863,9067,-11991,-17989,-7441,-3039,-15113,8427,-13675,7067,-24657,4841,26089,13911,14243,18267,11115,17749,25317,109,17509,-11537,-11301,-7081,-19265,6571,-19459,-5883,2581,-21975,10145,-169,17141,129,22731,-4613,27617,6445,20277,9071,18285,5769,401,8917,4021,-15945,4181,-9125,31061,5009,-1929,-6459,-8235,-9489,-3733,10207,-10103,-9995,3627,-18773
22470,6569,-9715,18433,-2673,20267,-23713,-9873,-19797,-4277,-21595,3347,-25643,-1115,-27589,-4679,22801,7659,8073,15967,4501,16419,19355,1325,15617,-7573,-7701,-5073,-12327,17475,-15389,2293,6037,-17409,11443,2219,16535,4299,22179,-239,21771,7797,16465,10497,17877,7401,-389,8981,9711,-7541,10641,-2539,27435,9867,5083,2223,19,969,4773,18209,-547,427,-559,-11253
32766,17771,-5205,29077,-12981,31655,-29897,323,-31051,-5077,-28065,-3137,-28485,-11229,-22933,-15273,17119,663,-715,12395,-4791,13051,10665,2699,11991,-1967,-2693,-2155,-3101,28297,-9771,11659,8895,-10709,11957,4399,14807,8293,19305,4283,14097,8515,12261,11147,15579,8517,-803,8285,14501,2345,16301,4757,23635,14165,12323,12125,9361,12267,14685,25547,9865,11947,-4949,-2091
32766,29089,-105,32767,-21477,32767,-21257,11177,-24453,-5429,-19971,-9801,-19875,-22529,-25307,-26369,8955,-7191,-10917,6595,-15415,7413,-337,3493,6063,4389,3117,1327,7211,32767,-2199,21649,10741,-1719,10903,6005,11041,11619,13377,8409,4283,8029,4005,10133,10565,8323,-1697,5995,16779,13103,19723,11593,15557,15873,17833,22827,19307,23761,25285,27941,20587,23801,-12919,7659
32766,32767,5687,32767,-27649,32767,-11595,22273,-14997,-5349,-14501,-16343,-14483,-31445,-17963,-31605,-443,-14553,-21793,-803,-26537,431,-12329,3491,-1327,10101,8593,4747,17813,32767,6571,31829,10307,8373,7563,6173,5121,12819,5073,10251,-6919,5929,-6473,7211,3601,6417,-3081,2347,15953,23875,19211,15787,4885,14227,20133,32715,28139,31553,32767,23403,31211,32691,-23147,17617
29984,32767,11797,30537,-24411,27659,-8139,32767,-12651,-3695,-12747,-19895,-12553,-31299,-10335,-31573,-10431,-20335,-26593,-9353,-31659,-7539,-24809,3509,-9749,15909,14147,8225,28505,32767,15403,32767,8709,18849,3233,5819,-2217,13377,-4527,11181,-18773,3053,-17941,3475,-4315,3921,-3589,-1751,14085,32767,17071,19365,-6701,11543,21505,32767,32767,28437,31447,18641,32767,28441,-28427,27603
21832,25633,16421,23271,-18711,22917,-5155,32767,-9633,-1177,-10309,-19285,-9303,-30625,-213,-30443,-19713,-22059,-20053,-17001,-31659,-14629,-31531,3317,-16239,19605,17957,10417,32767,25429,24109,32767,6059,28971,-983,4573,-9131,12405,-14027,10667,-30181,-139,-29747,-267,-11329,1291,-2549,-4833,10391,29397,12725,19459,-18689,7531,19525,31753,32767,24993,22741,12667,28333,24741,-20481,32767
19440,14761,18385,20949,-12833,20629,887,22921,-3349,1285,-3853,-16401,-3305,-21163,11275,-23395,-23499,-19995,-16475,-20315,-30977,-18497,-29143,2749,-19283,20563,19115,11157,30075,19473,29141,30113,2305,30307,-4611,2315,-13381,9609,-20005,8101,-24395,-3117,-31943,-3631,-15169,-1387,-731,-6921,5009,22891,6657,15829,-29641,2495,14881,26693,28753,20777,17839,5467,25669,22697,-12333,32437
12386,3345,17025,12635,-3695,12289,10915,12731,7525,3717,7519,-10475,6837,-9557,23089,-13227,-22091,-15191,-12053,-18977,-22379,-19183,-23857,1851,-18805,18453,17413,10203,20067,14811,28599,21197,-1697,25689,-6869,-401,-15069,5765,-22149,4281,-14539,-5207,-31883,-5737,-16469,-3423,1495,-8053,-1461,17289,-383,10645,-22947,-3029,7919,20347,22059,13295,13441,-2807,19777,16303,-9633,21843
2832,-8379,12777,1647,6997,1215,22037,2601,19617,4907,19691,-3541,18027,2475,32767,-2089,-17161,-7569,-3093,-14761,-11183,-16833,-15573,555,-15237,13461,12817,7467,9381,6499,23403,13257,-5573,19761,-7625,-3367,-13419,649,-20181,-1033,-8989,-6401,-28425,-6637,-14773,-4693,3747,-7587,-8213,8491,-7955,3601,-14549,-8015,-667,10991,13103,3413,5393,-11733,10503,6613,-2187,10411
